sector,t_skills,m_skills,s_skills,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga
19,"[3, 8, 0, 1, 1, 0, 8, 0, 7, 1, 5, 7, 3, 4, 2, 3, 3, 8, 2, 8]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 0, 0, 5, 2, 6, 6, 10, 0, 7]","[2, 4, 5, 2, 2, 2, 3, 7, 7, 1, 9, 5, 7, 1, 5, 5, 4, 5, 5, 8]",13,0.7969088815893767,0.8045170095459855,3,34,18.120482481412783,0
13,"[7, 4, 6, 8, 2, 1, 7, 1, 0, 2, 8, 6, 4, 7, 7, 2, 5, 8, 8, 7]","[0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 4, 5, 6, 6, 8, 0, 5, 2, 7, 9]","[1, 5, 9, 4, 7, 7, 6, 4, 6, 0, 8, 0, 10, 2, 2, 6, 5, 3, 7, 6]",14,0.6224229818362714,0.5309320467492781,2,49,26.855581747402365,2
3,"[4, 4, 4, 5, 1, 4, 7, 6, 1, 6, 8, 5, 5, 8, 0, 9, 7, 5, 10, 0]","[1, 0, 1, 0, 1, 0, 2, 0, 1, 0, 8, 8, 0, 9, 6, 6, 1, 3, 5, 9]","[6, 3, 1, 8, 8, 0, 3, 10, 8, 3, 10, 3, 7, 7, 0, 0, 2, 2, 4, 2]",16,0.37450176088390347,0.26741841368175245,8,40,24.51298652984148,3
13,"[9, 2, 2, 6, 6, 2, 0, 1, 3, 8, 6, 6, 10, 0, 3, 8, 5, 2, 10, 8]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 2, 4, 1, 1, 9, 5]","[8, 8, 5, 6, 10, 5, 0, 2, 9, 0, 7, 6, 6, 6, 2, 7, 4, 10, 7, 2]",13,0.3935697331029845,0.5010369224865603,1,57,29.15693348982238,2
7,"[1, 7, 4, 6, 5, 7, 6, 9, 10, 8, 8, 4, 9, 2, 7, 2, 3, 3, 3, 0]","[1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 5, 10, 6, 9, 9, 4, 10]","[8, 4, 2, 7, 9, 6, 6, 4, 3, 8, 5, 1, 7, 3, 4, 6, 5, 6, 4, 6]",13,0.9892952682066416,1.0465137336583983,0,21,11.443586048000487,2
18,"[8, 6, 4, 4, 2, 10, 5, 6, 2, 0, 4, 2, 9, 1, 5, 6, 7, 5, 7, 7]","[0, 0, 0, 2, 1, 2, 0, 1, 0, 2, 3, 2, 1, 6, 0, 1, 4, 2, 1, 6]","[0, 1, 8, 3, 4, 8, 6, 9, 6, 7, 8, 2, 3, 2, 5, 0, 9, 9, 5, 3]",16,0.8564371735137668,1.035058397568085,8,54,31.432578762567566,0
13,"[7, 2, 6, 7, 6, 5, 7, 1, 2, 3, 1, 4, 1, 3, 7, 4, 0, 10, 3, 6]","[1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 4, 4, 6, 0, 3, 3, 0, 1, 4, 5]","[5, 4, 10, 3, 8, 1, 2, 0, 7, 0, 8, 4, 5, 9, 10, 1, 3, 3, 0, 3]",27,0.5417489071485345,0.5336740888092222,4,31,17.785682600751493,2
4,"[1, 5, 4, 1, 0, 3, 3, 7, 7, 2, 4, 2, 10, 4, 5, 10, 4, 8, 0, 9]","[2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 8, 1, 7, 2, 0, 4, 6, 0, 7]","[9, 0, 1, 7, 9, 2, 7, 3, 5, 2, 4, 5, 3, 5, 8, 6, 0, 10, 5, 5]",11,0.8433119764512942,0.8943325484503536,3,44,20.97551275934781,0
24,"[0, 0, 5, 10, 3, 2, 0, 10, 5, 3, 4, 5, 10, 10, 1, 6, 7, 1, 2, 0]","[0, 0, 0, 2, 1, 0, 2, 2, 0, 0, 5, 4, 1, 0, 5, 8, 8, 10, 6, 4]","[0, 5, 8, 4, 6, 7, 3, 5, 2, 4, 6, 7, 7, 0, 10, 10, 10, 6, 6, 4]",18,0.5902302297916568,0.5683019365723958,9,24,16.76315411802154,2
10,"[0, 0, 4, 1, 3, 8, 0, 6, 2, 6, 7, 0, 0, 4, 3, 5, 0, 4, 4, 0]","[0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 7, 9, 4, 0, 2, 0, 2, 8, 6, 4]","[7, 3, 8, 0, 3, 10, 7, 0, 4, 8, 10, 8, 6, 6, 6, 2, 6, 2, 9, 0]",27,0.9086237258251365,0.874058302384947,6,31,18.984598169169463,0
24,"[3, 6, 0, 1, 0, 8, 2, 9, 7, 8, 3, 0, 4, 6, 10, 0, 5, 3, 7, 2]","[1, 2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 5, 4, 4, 6, 6, 10, 10, 4, 2]","[9, 5, 8, 5, 10, 4, 6, 3, 3, 3, 0, 5, 2, 8, 0, 2, 0, 8, 0, 3]",16,0.9336437286026744,1.0086665090399107,7,19,12.842216347898987,0
2,"[0, 7, 2, 5, 7, 1, 10, 2, 6, 7, 9, 3, 5, 7, 7, 6, 0, 9, 4, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 8, 4, 7, 3, 3, 6, 8, 0]","[0, 2, 0, 5, 3, 4, 7, 10, 7, 0, 3, 7, 9, 0, 3, 8, 5, 7, 9, 3]",26,0.7664024772914239,0.5562945326368561,9,43,24.3903432604177,1
3,"[0, 5, 4, 1, 3, 4, 2, 6, 6, 5, 4, 3, 7, 2, 6, 6, 1, 5, 2, 10]","[0, 1, 0, 0, 0, 2, 2, 0, 0, 1, 1, 9, 3, 6, 10, 3, 7, 0, 5, 0]","[2, 6, 0, 7, 0, 6, 1, 3, 7, 0, 6, 9, 3, 2, 6, 5, 4, 2, 1, 1]",29,0.9690367606499636,0.8984950281783883,6,21,12.533863723588102,0
8,"[1, 2, 9, 5, 6, 2, 0, 7, 6, 1, 2, 10, 2, 0, 5, 5, 7, 6, 8, 3]","[0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 8, 7, 6, 7, 7, 1, 8, 1, 3, 3]","[4, 0, 9, 0, 8, 6, 2, 3, 6, 7, 4, 0, 4, 2, 6, 6, 3, 6, 3, 9]",28,0.6150541328833155,0.8301937671274807,9,53,30.825099240729724,1
12,"[5, 5, 10, 7, 2, 7, 0, 4, 1, 2, 3, 5, 2, 7, 7, 2, 0, 0, 9, 7]","[1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 6, 8, 4, 4, 1, 8, 6, 6, 0, 3]","[3, 0, 3, 8, 6, 9, 8, 9, 5, 4, 1, 0, 7, 9, 4, 3, 9, 7, 1, 10]",15,0.8003363841107594,0.688231734296902,2,31,17.63500830437495,0
8,"[10, 10, 3, 6, 3, 7, 7, 3, 10, 1, 7, 3, 6, 4, 0, 6, 0, 0, 6, 9]","[1, 0, 0, 2, 2, 0, 0, 0, 1, 0, 3, 7, 1, 4, 8, 0, 2, 8, 6, 8]","[6, 6, 2, 3, 3, 6, 8, 9, 0, 7, 2, 8, 3, 5, 2, 4, 7, 5, 7, 2]",26,0.059262740598707585,0.01935599880170788,6,37,19.59807493628915,4
5,"[5, 7, 2, 6, 4, 1, 6, 6, 3, 0, 1, 5, 0, 10, 6, 3, 7, 9, 8, 3]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 4, 4, 9, 7, 7, 10, 7, 6, 6, 2]","[7, 3, 10, 1, 3, 7, 0, 6, 5, 0, 4, 9, 0, 9, 3, 4, 0, 0, 9, 7]",12,0.8237962108097284,0.8126147244087693,4,36,19.05882126309563,0
25,"[2, 8, 1, 7, 6, 5, 10, 3, 4, 4, 0, 2, 6, 5, 3, 0, 4, 9, 6, 10]","[1, 2, 1, 0, 0, 0, 1, 1, 0, 2, 3, 7, 6, 1, 4, 5, 6, 5, 6, 4]","[6, 9, 10, 7, 2, 2, 10, 10, 8, 0, 9, 5, 9, 4, 7, 8, 6, 5, 4, 2]",14,0.7095093602124676,0.5983555547237969,1,54,26.311917236811283,1
16,"[7, 3, 0, 10, 4, 6, 0, 6, 7, 0, 6, 4, 3, 3, 5, 0, 10, 2, 0, 8]","[0, 0, 1, 2, 0, 0, 0, 2, 0, 1, 2, 4, 10, 6, 8, 2, 6, 2, 3, 8]","[2, 8, 3, 3, 10, 9, 8, 9, 2, 4, 5, 5, 8, 1, 2, 7, 10, 9, 9, 4]",19,0.8829358541193133,0.8969965832798027,5,28,15.180914436772692,2
23,"[5, 1, 6, 9, 5, 3, 0, 0, 4, 2, 6, 0, 0, 3, 10, 9, 8, 3, 1, 0]","[0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 7, 2, 6, 4, 1, 0, 7, 5, 4, 3]","[5, 7, 2, 3, 0, 0, 8, 4, 7, 2, 2, 5, 5, 0, 4, 0, 7, 3, 2, 8]",12,0.6668314949878675,0.7344618490876655,9,22,16.4549366114673,1
3,"[6, 2, 5, 8, 1, 6, 5, 4, 9, 1, 6, 5, 2, 9, 1, 2, 6, 6, 8, 10]","[0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 7, 7, 5, 3, 0, 3, 8, 3, 3, 4]","[0, 8, 6, 8, 3, 2, 1, 1, 8, 5, 2, 10, 2, 3, 4, 2, 2, 5, 1, 6]",14,0.6946135512496467,0.7876942846423323,6,57,32.748399328011246,1
11,"[9, 4, 10, 7, 4, 2, 9, 7, 3, 3, 0, 4, 8, 2, 9, 10, 5, 1, 9, 5]","[1, 0, 0, 0, 0, 2, 0, 0, 1, 2, 9, 8, 4, 5, 10, 8, 2, 1, 3, 0]","[8, 4, 5, 8, 6, 0, 0, 7, 8, 0, 7, 5, 4, 8, 6, 4, 8, 1, 5, 8]",17,0.815186266410923,0.6629315243336087,1,21,11.64205077291825,1
7,"[2, 4, 4, 9, 1, 6, 5, 3, 10, 4, 0, 2, 0, 5, 0, 5, 5, 4, 5, 9]","[1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 10, 10, 1, 10, 7, 4, 5, 10, 4, 0]","[9, 2, 4, 2, 0, 3, 0, 9, 4, 5, 7, 1, 8, 3, 0, 2, 8, 4, 2, 7]",30,0.3428587794616448,0.16859297132893936,8,24,17.965923776468472,0
14,"[5, 2, 6, 7, 10, 9, 0, 8, 1, 5, 0, 4, 4, 7, 0, 4, 1, 3, 6, 9]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 2, 8, 8, 2, 4, 6, 0, 7, 6]","[3, 4, 1, 1, 4, 3, 0, 0, 2, 2, 7, 4, 8, 0, 3, 8, 4, 10, 7, 4]",25,0.853169664734516,0.9516520477021652,9,61,34.7010855468014,0
17,"[5, 1, 4, 3, 5, 1, 4, 6, 2, 2, 1, 7, 5, 0, 3, 2, 3, 5, 2, 5]","[1, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2, 7, 7, 6, 7, 0, 6, 4, 5, 0]","[7, 7, 3, 0, 8, 4, 2, 5, 3, 1, 10, 1, 7, 7, 8, 6, 1, 8, 3, 2]",27,0.9691672538239201,0.7506885088336777,10,35,21.10385251604084,0
10,"[3, 2, 2, 6, 4, 8, 3, 2, 4, 5, 0, 2, 8, 6, 3, 0, 5, 9, 7, 5]","[0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 9, 8, 3, 9, 3, 4, 6, 5, 9, 5]","[2, 10, 8, 9, 6, 0, 4, 1, 9, 6, 2, 4, 2, 5, 1, 0, 1, 5, 10, 5]",24,0.47104658928644016,0.3861389643168807,2,45,23.815100415391864,2
5,"[0, 3, 9, 3, 3, 0, 1, 4, 0, 6, 8, 5, 5, 3, 2, 2, 3, 3, 10, 2]","[0, 2, 1, 0, 2, 0, 2, 0, 0, 0, 5, 4, 2, 1, 6, 5, 1, 10, 4, 0]","[8, 6, 5, 6, 7, 9, 2, 0, 4, 6, 1, 1, 3, 10, 4, 1, 7, 0, 5, 4]",16,0.31678328155171914,0.1735710697132189,7,34,19.94276441724464,0
2,"[7, 6, 3, 5, 9, 2, 0, 2, 5, 10, 10, 3, 5, 5, 3, 3, 0, 9, 7, 7]","[1, 2, 1, 0, 0, 0, 2, 1, 0, 2, 5, 3, 1, 2, 3, 6, 7, 2, 3, 10]","[0, 3, 2, 4, 3, 8, 4, 5, 7, 1, 1, 10, 3, 0, 5, 4, 10, 8, 4, 2]",20,0.6614335107999787,0.6881582386052489,4,60,29.829749623899684,1
16,"[0, 10, 6, 2, 0, 3, 9, 1, 0, 4, 4, 7, 8, 8, 4, 8, 2, 8, 4, 3]","[2, 0, 1, 2, 0, 0, 1, 0, 0, 2, 9, 7, 3, 4, 5, 9, 5, 10, 0, 4]","[8, 3, 5, 5, 10, 10, 4, 5, 5, 4, 9, 3, 6, 4, 0, 0, 3, 3, 7, 3]",10,0.8891656918687929,0.8328218868552003,1,47,26.476645893535647,0
6,"[7, 6, 10, 5, 10, 5, 0, 1, 2, 10, 5, 0, 2, 0, 5, 2, 3, 2, 4, 1]","[0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 1, 4, 5, 9, 2, 10, 7, 0, 6, 4]","[2, 8, 6, 3, 7, 9, 4, 4, 9, 6, 0, 2, 7, 2, 3, 6, 5, 4, 0, 3]",24,0.11581088963070527,0.15725958121508257,4,45,24.734939312831166,4
3,"[0, 0, 2, 0, 1, 9, 6, 1, 4, 7, 5, 5, 1, 7, 7, 9, 3, 6, 6, 4]","[2, 0, 0, 2, 2, 0, 0, 0, 2, 0, 3, 3, 0, 4, 8, 7, 10, 2, 7, 1]","[0, 1, 5, 10, 7, 2, 5, 0, 8, 3, 8, 6, 9, 10, 6, 10, 1, 0, 5, 4]",23,0.14056268985125847,0.2276577087262318,1,30,16.475578257478777,3
17,"[8, 5, 0, 6, 0, 1, 3, 3, 10, 2, 10, 4, 1, 7, 3, 7, 8, 1, 2, 3]","[0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 5, 2, 2, 10, 8, 9, 7, 3, 3, 1]","[4, 7, 9, 5, 8, 10, 0, 0, 9, 0, 1, 0, 6, 7, 2, 4, 6, 10, 5, 3]",30,0.5944777295793866,0.4721757845099994,7,39,23.07128126375024,0
9,"[1, 0, 0, 4, 8, 3, 2, 1, 6, 3, 7, 0, 6, 0, 7, 7, 1, 8, 0, 4]","[2, 0, 0, 1, 2, 2, 1, 1, 0, 0, 5, 8, 3, 7, 3, 3, 0, 7, 9, 6]","[3, 10, 1, 7, 4, 6, 3, 2, 0, 10, 5, 4, 8, 6, 7, 8, 5, 0, 10, 4]",27,0.22109320611615843,0.2221591022227919,7,34,20.702188320997696,3
0,"[6, 3, 7, 7, 1, 8, 2, 3, 6, 3, 5, 2, 2, 6, 3, 6, 10, 5, 2, 3]","[0, 2, 2, 2, 0, 0, 0, 0, 0, 1, 2, 3, 3, 3, 4, 7, 3, 4, 4, 4]","[3, 8, 7, 1, 7, 0, 9, 0, 4, 5, 9, 6, 1, 2, 7, 9, 6, 8, 0, 1]",10,0.08745123302872357,0.07174419728981112,10,54,32.13996504328351,1
20,"[5, 5, 4, 6, 10, 5, 6, 7, 1, 7, 5, 6, 1, 0, 8, 3, 0, 2, 7, 7]","[0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 5, 7, 7, 9, 7, 1, 8, 9, 6, 3]","[0, 6, 0, 4, 3, 8, 1, 2, 3, 5, 6, 4, 0, 5, 4, 0, 2, 0, 8, 2]",13,0.7681106215037274,0.7028706184412816,5,44,23.68322620861345,1
8,"[6, 9, 1, 0, 5, 8, 5, 3, 5, 2, 8, 5, 3, 9, 0, 5, 4, 2, 8, 2]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 8, 10, 6, 2, 10, 4, 7, 5]","[8, 3, 2, 7, 7, 1, 1, 2, 3, 1, 3, 8, 0, 7, 0, 0, 1, 0, 7, 10]",15,0.44440948395115654,0.5679543884001796,7,43,25.593111064935698,2
11,"[6, 2, 2, 5, 9, 4, 1, 8, 5, 4, 0, 4, 0, 2, 1, 10, 7, 4, 8, 5]","[0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 2, 10, 2, 1, 6, 8, 6, 4, 10, 3]","[5, 5, 7, 7, 6, 7, 10, 9, 7, 0, 1, 4, 0, 0, 6, 6, 7, 3, 4, 8]",12,0.8397128339553633,0.797564551143207,12,30,19.159445024404334,0
17,"[8, 5, 6, 1, 4, 5, 0, 10, 6, 3, 3, 8, 0, 10, 6, 1, 6, 5, 2, 4]","[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 9, 3, 5, 2, 9, 3, 2, 4, 3]","[8, 7, 4, 5, 2, 9, 9, 2, 10, 2, 2, 9, 2, 1, 7, 6, 7, 2, 0, 0]",17,0.07998330751133495,-0.043652400716383224,5,54,30.49115149850636,4
17,"[0, 0, 0, 10, 10, 10, 10, 10, 3, 10, 3, 0, 10, 4, 1, 3, 0, 4, 3, 4]","[0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0, 6, 7, 3, 9, 6, 7, 9, 4]","[9, 9, 0, 5, 3, 2, 4, 4, 7, 2, 4, 6, 0, 5, 0, 9, 4, 5, 2, 7]",30,0.388676742880743,0.45038213444347774,6,36,20.62385329977817,2
4,"[0, 0, 5, 1, 2, 4, 2, 7, 4, 2, 0, 2, 5, 4, 8, 4, 5, 7, 7, 3]","[2, 2, 0, 2, 1, 2, 2, 0, 1, 0, 4, 0, 2, 5, 4, 3, 6, 7, 4, 2]","[7, 6, 7, 3, 3, 5, 0, 0, 6, 0, 5, 0, 6, 2, 1, 0, 3, 6, 5, 4]",10,0.49336701003772426,0.4065262083270696,7,36,20.05574649944389,2
14,"[8, 3, 2, 7, 10, 7, 8, 9, 3, 2, 6, 1, 5, 0, 5, 3, 7, 8, 8, 6]","[0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 2, 3, 9, 9, 0, 10, 7, 2, 10, 0]","[9, 10, 6, 3, 7, 7, 6, 5, 0, 5, 4, 2, 4, 10, 0, 0, 0, 2, 8, 6]",22,0.41558571507240893,0.29632713924429327,5,32,17.657520364989498,3
5,"[6, 2, 2, 2, 0, 9, 0, 5, 0, 2, 6, 0, 5, 5, 9, 1, 3, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 7, 0, 0, 3, 9, 5, 10, 7, 8]","[0, 7, 0, 8, 6, 4, 3, 2, 8, 3, 7, 9, 6, 2, 3, 1, 2, 1, 8, 5]",24,0.8270629647293622,0.9466619199971046,7,31,19.278280983171065,0
15,"[8, 4, 10, 8, 8, 3, 1, 7, 4, 2, 10, 8, 0, 3, 2, 4, 5, 1, 4, 10]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 6, 3, 7, 0, 9, 5, 7, 0]","[5, 2, 5, 6, 7, 7, 2, 6, 9, 4, 1, 7, 6, 4, 1, 4, 6, 1, 1, 6]",24,0.8611467794748734,0.796794499116075,8,51,30.492012199363913,0
25,"[7, 9, 4, 6, 1, 2, 0, 6, 0, 5, 10, 3, 7, 3, 10, 7, 2, 0, 4, 10]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 9, 4, 3, 8, 4, 9, 5, 0, 2, 6]","[10, 5, 9, 1, 5, 4, 0, 5, 6, 2, 9, 3, 6, 7, 6, 2, 5, 10, 7, 7]",26,0.7000107823216724,0.8875201521309675,2,29,15.838713471231872,0
8,"[0, 3, 8, 10, 2, 3, 5, 8, 7, 6, 1, 8, 8, 0, 2, 6, 0, 6, 0, 10]","[0, 2, 1, 0, 0, 0, 2, 2, 0, 0, 8, 2, 8, 1, 1, 1, 1, 6, 4, 6]","[2, 5, 0, 2, 0, 7, 6, 10, 4, 1, 7, 0, 6, 8, 2, 1, 3, 6, 3, 6]",12,0.7505986933878195,0.5957034486421092,2,54,28.911306901756852,1
25,"[6, 4, 8, 2, 1, 0, 5, 4, 6, 5, 1, 6, 7, 3, 2, 6, 0, 10, 10, 6]","[1, 0, 0, 1, 0, 2, 0, 1, 2, 1, 0, 0, 6, 0, 6, 7, 7, 0, 7, 3]","[8, 1, 3, 0, 0, 9, 7, 4, 8, 0, 6, 10, 5, 7, 6, 5, 4, 0, 6, 7]",28,0.3451753553682283,0.46490363114621996,5,59,31.77558326861882,2
25,"[1, 6, 4, 6, 10, 10, 6, 8, 4, 3, 2, 5, 1, 2, 0, 4, 1, 2, 9, 4]","[0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 5, 3, 8, 8, 5, 5, 4, 1, 6, 6]","[7, 5, 8, 7, 5, 7, 3, 5, 4, 8, 2, 5, 1, 3, 6, 1, 5, 2, 5, 8]",29,0.015483557997032011,0.11409012711841862,7,35,22.036451399765014,2
25,"[5, 1, 8, 3, 2, 8, 9, 4, 5, 9, 5, 0, 9, 7, 7, 6, 5, 8, 1, 2]","[0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 6, 6, 1, 8, 0, 0, 3, 3, 2, 5]","[10, 7, 5, 6, 8, 7, 6, 3, 3, 2, 4, 5, 8, 6, 0, 4, 2, 0, 0, 10]",14,0.10672087666569616,0.07435690389123223,9,21,14.628714420916658,4
15,"[2, 8, 6, 2, 6, 8, 2, 0, 9, 8, 0, 7, 5, 4, 2, 1, 0, 7, 1, 3]","[0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 5, 8, 10, 9, 10, 9, 0, 1, 8, 6]","[6, 1, 8, 8, 10, 0, 4, 1, 0, 3, 5, 1, 2, 7, 1, 7, 0, 7, 10, 2]",19,0.8094535708436681,0.973456638474613,6,19,13.98979166116532,0
14,"[8, 8, 7, 7, 6, 8, 0, 0, 8, 0, 2, 6, 0, 5, 7, 2, 9, 1, 7, 0]","[2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 8, 3, 0, 6, 4, 1, 7, 10, 10, 0]","[0, 7, 4, 4, 8, 2, 9, 2, 0, 2, 1, 2, 9, 1, 9, 0, 9, 10, 5, 4]",10,0.24775876327779317,0.3648710669497221,7,48,27.707625758214242,3
4,"[2, 2, 3, 9, 4, 2, 4, 3, 9, 3, 3, 0, 9, 2, 6, 2, 0, 2, 1, 6]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 6, 9, 0, 2, 10, 8, 2]","[10, 4, 1, 2, 5, 10, 8, 4, 2, 4, 3, 7, 1, 2, 3, 2, 7, 7, 10, 6]",30,0.278475918484982,0.30551532032800827,6,60,33.09395451454099,3
9,"[2, 8, 5, 3, 6, 7, 7, 2, 5, 6, 5, 1, 4, 8, 0, 2, 3, 0, 6, 7]","[0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 1, 9, 0, 8, 10, 9, 10, 0, 0, 0]","[0, 3, 8, 0, 2, 3, 2, 7, 0, 0, 0, 8, 1, 1, 1, 3, 7, 7, 0, 6]",14,0.7783699638488282,0.8867881258195345,6,48,29.00689446730328,0
19,"[7, 3, 4, 8, 9, 6, 10, 7, 2, 9, 0, 10, 8, 6, 0, 7, 6, 10, 2, 5]","[0, 1, 2, 2, 0, 0, 2, 0, 0, 1, 3, 6, 1, 5, 7, 8, 0, 10, 3, 4]","[0, 3, 0, 5, 0, 5, 4, 7, 0, 6, 0, 4, 0, 2, 10, 6, 6, 5, 0, 9]",14,1.0203968320957566,0.9939033025431286,8,53,31.96709122703861,0
13,"[3, 5, 4, 7, 4, 5, 5, 5, 5, 1, 8, 3, 7, 0, 0, 1, 8, 5, 10, 6]","[0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 10, 10, 0, 7, 8, 3, 5, 3, 6, 10]","[7, 6, 8, 1, 3, 3, 9, 6, 7, 4, 6, 9, 3, 10, 4, 4, 7, 3, 6, 4]",22,0.7182929515374911,0.763680458549057,0,24,13.443896116922483,1
8,"[3, 6, 3, 0, 0, 3, 7, 8, 5, 4, 7, 5, 0, 0, 2, 0, 3, 6, 8, 0]","[0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10, 7, 8, 1, 4, 7, 4, 8, 4]","[4, 5, 7, 6, 0, 10, 9, 2, 8, 1, 0, 1, 2, 6, 8, 6, 0, 7, 4, 2]",18,0.8858706094886296,0.8570184353685966,5,37,22.413243039908686,0
15,"[6, 9, 7, 3, 4, 6, 5, 6, 7, 7, 1, 10, 6, 4, 5, 2, 10, 3, 0, 3]","[2, 1, 2, 0, 0, 0, 0, 2, 0, 0, 1, 3, 5, 6, 10, 0, 4, 9, 1, 2]","[3, 0, 5, 3, 3, 3, 7, 3, 4, 3, 3, 10, 7, 10, 0, 10, 8, 8, 9, 9]",12,0.3147200335605746,0.3311856233325466,8,28,18.00589104109891,3
13,"[10, 8, 3, 3, 2, 3, 8, 3, 6, 1, 1, 7, 10, 5, 0, 3, 8, 8, 4, 4]","[1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 7, 6, 2, 8, 7, 9, 4, 0]","[4, 0, 6, 8, 2, 5, 7, 10, 4, 2, 4, 4, 2, 6, 8, 5, 10, 8, 8, 10]",18,0.2485241243474557,0.0377966039321264,7,27,14.895304731402312,4
9,"[7, 8, 0, 10, 5, 7, 10, 9, 0, 1, 1, 1, 2, 0, 2, 4, 10, 0, 1, 6]","[0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 3, 8, 4, 1, 4, 4, 8, 2, 2, 3]","[4, 4, 7, 2, 4, 4, 0, 3, 10, 1, 2, 0, 6, 2, 8, 0, 3, 4, 7, 4]",17,0.25282587489333525,0.2620196869221891,5,27,16.796020395577052,3
19,"[0, 5, 4, 10, 0, 8, 6, 6, 2, 2, 9, 7, 8, 9, 3, 7, 7, 4, 5, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 4, 6, 8, 0, 7, 2, 0, 2, 7, 10]","[5, 2, 0, 8, 2, 8, 9, 5, 4, 1, 5, 4, 3, 9, 5, 3, 3, 4, 10, 4]",16,0.8658154306223388,0.8993504714895446,8,62,34.31790552933013,0
17,"[7, 8, 8, 0, 10, 1, 10, 4, 0, 2, 8, 0, 0, 7, 3, 4, 7, 10, 1, 0]","[2, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 4, 3, 10, 3, 6, 1, 8]","[6, 4, 5, 3, 7, 2, 0, 10, 9, 4, 10, 1, 9, 6, 4, 5, 0, 6, 8, 4]",29,0.4408437711166015,0.47609622108252736,4,46,24.671250236661358,2
18,"[6, 0, 0, 10, 0, 2, 7, 5, 0, 9, 2, 4, 8, 8, 8, 4, 10, 7, 0, 3]","[0, 0, 0, 2, 0, 1, 0, 1, 1, 1, 3, 2, 8, 4, 5, 3, 10, 1, 1, 6]","[4, 7, 0, 3, 0, 9, 4, 7, 7, 0, 0, 9, 4, 8, 7, 0, 0, 6, 8, 2]",21,1.0999203057354203,0.9122448701451866,3,51,27.683297456009168,0
5,"[2, 4, 3, 0, 4, 3, 10, 7, 9, 2, 1, 2, 8, 4, 0, 3, 0, 2, 7, 2]","[2, 2, 1, 0, 0, 2, 0, 0, 2, 0, 9, 6, 2, 2, 1, 5, 2, 5, 3, 0]","[8, 7, 1, 1, 2, 2, 10, 8, 10, 5, 8, 2, 5, 1, 5, 5, 7, 3, 3, 7]",29,0.5597827655993696,0.4324237148897767,6,58,33.35596517097269,2
6,"[5, 2, 2, 0, 0, 7, 3, 0, 9, 10, 10, 7, 6, 6, 0, 10, 4, 4, 5, 1]","[0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 9, 8, 9, 1, 2, 4, 3]","[4, 0, 2, 5, 5, 3, 5, 7, 5, 4, 0, 0, 7, 2, 3, 0, 7, 6, 8, 3]",29,0.0202503771018075,0.05623848194740913,8,27,17.476536499815968,4
