sector,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga,t_skills_0,m_skills_0,s_skills_0
19,13,0.8651814092237216,0.8504087175801299,3,34,18.5,0,"[3, 8, 0, 2, 3, 1, 8, 1, 8, 0, 6, 5, 4, 6, 2, 3, 1, 6, 1, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 7, 0, 8, 8, 9, 0, 8]","[3, 5, 4, 0, 1, 2, 1, 9, 5, 3, 7, 5, 9, 2, 7, 7, 5, 4, 4, 6]"
13,14,0.5631248862778601,0.5083070251991239,2,51,26.5,2,"[7, 2, 6, 7, 0, 1, 5, 0, 2, 2, 9, 4, 3, 9, 9, 4, 7, 8, 6, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 1, 4, 0, 7, 7]","[0, 5, 9, 6, 5, 6, 7, 4, 6, 0, 6, 1, 9, 3, 4, 6, 3, 5, 9, 6]"
3,16,0.3544642404665234,0.3553269179774633,9,40,24.5,3,"[3, 4, 4, 6, 0, 3, 5, 8, 1, 8, 7, 3, 7, 9, 2, 7, 8, 3, 9, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 9, 8, 4, 0, 2, 7, 8]","[8, 4, 3, 9, 7, 1, 4, 9, 7, 2, 8, 5, 6, 5, 2, 1, 3, 2, 2, 0]"
13,13,0.4527849632648688,0.4800102247432739,3,56,29.5,2,"[8, 2, 4, 4, 7, 4, 2, 2, 4, 9, 4, 6, 8, 0, 4, 8, 6, 4, 8, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 6, 3, 2, 6, 2, 3, 9, 4]","[6, 8, 3, 4, 9, 7, 0, 4, 7, 2, 7, 6, 6, 8, 2, 8, 5, 9, 8, 3]"
7,13,0.9075811710000522,0.9858908555844824,2,22,12.0,0,"[1, 6, 3, 7, 5, 9, 7, 8, 9, 7, 9, 2, 8, 1, 9, 2, 1, 5, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 6, 9, 6, 9, 7, 2, 9]","[8, 4, 3, 5, 7, 7, 8, 5, 4, 8, 6, 1, 8, 2, 4, 4, 7, 7, 2, 7]"
18,16,0.8836974098890513,0.9654808644822448,8,56,32.0,0,"[6, 4, 2, 3, 4, 8, 6, 5, 3, 2, 6, 0, 8, 0, 5, 8, 5, 4, 9, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 7, 2, 1, 3, 3, 2, 7]","[0, 3, 8, 4, 5, 7, 6, 9, 8, 6, 7, 4, 2, 1, 7, 2, 7, 7, 7, 3]"
13,27,0.5475612772081739,0.4793047645145361,2,33,17.5,2,"[9, 2, 6, 7, 6, 3, 7, 0, 2, 3, 2, 4, 3, 5, 7, 3, 2, 9, 4, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 5, 0, 3, 5, 2, 1, 4, 5]","[3, 2, 9, 3, 8, 3, 2, 0, 5, 0, 7, 3, 5, 7, 8, 3, 2, 4, 0, 4]"
4,11,0.8830822998772875,0.9123291298203824,1,42,21.5,0,"[3, 3, 4, 1, 1, 5, 1, 6, 8, 0, 6, 2, 8, 3, 7, 9, 6, 6, 0, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 3, 7, 3, 0, 4, 4, 1, 8]","[8, 2, 0, 7, 9, 4, 9, 1, 7, 1, 3, 5, 1, 6, 7, 7, 0, 9, 7, 7]"
24,18,0.5802767833871494,0.5850700949299676,10,23,16.5,2,"[0, 1, 7, 9, 5, 1, 1, 8, 6, 5, 2, 5, 9, 9, 1, 7, 9, 1, 4, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 2, 0, 4, 9, 7, 9, 5, 2]","[0, 3, 8, 4, 7, 8, 4, 4, 1, 5, 8, 6, 8, 2, 9, 9, 9, 7, 7, 2]"
10,27,0.9156928913032424,0.8500866087212589,4,33,18.5,0,"[0, 0, 4, 1, 4, 6, 1, 4, 0, 7, 8, 0, 1, 5, 4, 6, 0, 5, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 4, 0, 4, 0, 2, 9, 6, 3]","[8, 4, 9, 0, 4, 8, 7, 1, 5, 9, 8, 8, 8, 5, 7, 3, 5, 1, 9, 0]"
24,16,0.9338048918070267,0.9383009543366816,5,20,12.5,0,"[1, 6, 0, 0, 0, 8, 3, 8, 9, 8, 3, 0, 5, 8, 8, 2, 3, 4, 9, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 3, 6, 4, 9, 9, 3, 0]","[9, 6, 8, 3, 8, 6, 6, 4, 2, 1, 1, 3, 1, 7, 0, 0, 1, 8, 0, 5]"
2,26,0.7087891457958643,0.6124661776609613,8,41,24.5,1,"[0, 7, 4, 7, 6, 1, 9, 2, 6, 8, 8, 5, 3, 7, 9, 5, 1, 7, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 9, 6, 5, 4, 5, 6, 8, 2]","[1, 0, 2, 3, 1, 3, 7, 9, 6, 1, 5, 6, 7, 0, 4, 9, 3, 7, 7, 1]"
3,29,0.9812785883298188,0.844065192589803,4,20,12.0,0,"[1, 7, 6, 0, 1, 5, 1, 7, 4, 4, 6, 1, 8, 4, 7, 7, 3, 7, 0, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 1, 7, 9, 1, 8, 1, 4, 2]","[0, 7, 2, 9, 1, 6, 0, 5, 5, 0, 4, 9, 1, 3, 5, 7, 3, 0, 0, 2]"
8,28,0.685347659767722,0.7251606734356304,8,54,31.0,1,"[0, 4, 9, 3, 5, 1, 1, 6, 4, 1, 4, 9, 1, 1, 4, 4, 6, 7, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 7, 7, 8, 0, 8, 1, 3, 3]","[5, 2, 8, 0, 8, 7, 2, 1, 8, 7, 5, 0, 5, 0, 5, 8, 3, 7, 2, 7]"
12,15,0.7816101668934817,0.6812379125407506,3,32,17.5,1,"[4, 4, 9, 6, 1, 7, 0, 4, 0, 1, 5, 7, 0, 7, 5, 2, 2, 2, 7, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 2, 4, 2, 8, 8, 5, 1, 5]","[1, 0, 2, 7, 7, 8, 6, 7, 4, 4, 1, 0, 9, 9, 6, 4, 9, 7, 2, 9]"
8,26,0.0283757729385518,0.0802285873234631,4,35,19.5,4,"[9, 8, 1, 8, 4, 5, 9, 1, 9, 3, 6, 3, 5, 6, 1, 4, 0, 0, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 2, 3, 6, 1, 2, 7, 4, 9]","[4, 7, 3, 1, 5, 5, 7, 8, 0, 8, 0, 7, 2, 6, 0, 6, 7, 4, 7, 2]"
5,12,0.8632568901838478,0.8300169259114666,2,36,19.0,0,"[5, 6, 0, 5, 2, 1, 8, 7, 5, 1, 0, 7, 0, 9, 4, 1, 7, 7, 8, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 8, 9, 7, 9, 9, 6, 6, 1]","[5, 3, 9, 1, 3, 9, 1, 5, 7, 1, 3, 8, 1, 7, 5, 5, 0, 1, 9, 7]"
25,14,0.7118181276688793,0.6095228358158551,2,53,27.5,1,"[1, 6, 3, 6, 7, 5, 9, 2, 5, 6, 2, 2, 7, 6, 1, 0, 3, 9, 4, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 6, 3, 4, 5, 6, 4, 8, 3]","[5, 7, 8, 5, 2, 2, 9, 9, 8, 0, 7, 7, 9, 4, 6, 9, 5, 7, 3, 3]"
16,19,0.8779159306965698,0.9668516054021196,6,26,16.0,0,"[9, 3, 0, 8, 6, 6, 1, 6, 8, 0, 7, 3, 1, 4, 7, 1, 8, 0, 1, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 4, 8, 1, 8, 3, 1, 9]","[1, 7, 1, 3, 9, 9, 9, 8, 0, 6, 4, 7, 8, 0, 3, 7, 9, 9, 9, 5]"
23,12,0.6171653040471621,0.7120056597879811,9,23,16.0,1,"[4, 0, 4, 9, 6, 5, 1, 0, 6, 3, 7, 0, 0, 5, 9, 9, 7, 3, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 7, 5, 0, 1, 9, 7, 5, 2]","[6, 5, 3, 4, 0, 1, 8, 6, 5, 1, 3, 4, 7, 0, 4, 0, 8, 5, 2, 6]"
3,14,0.639702452267094,0.7642682424458902,8,57,32.5,1,"[8, 0, 5, 6, 0, 7, 4, 2, 9, 0, 4, 6, 4, 9, 0, 3, 6, 5, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 7, 2, 2, 3, 7, 3, 4, 4]","[1, 7, 6, 6, 1, 2, 3, 0, 6, 7, 4, 8, 0, 5, 2, 1, 2, 3, 3, 7]"
11,17,0.7383551129359189,0.6489212177466863,2,22,12.0,1,"[9, 6, 9, 7, 5, 0, 7, 9, 1, 2, 1, 6, 9, 1, 9, 9, 3, 1, 9, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 6, 3, 9, 6, 1, 3, 4, 1]","[9, 2, 4, 9, 5, 2, 0, 9, 9, 0, 6, 4, 5, 6, 5, 3, 6, 0, 3, 9]"
7,30,0.2245530449260499,0.2151419208418692,9,26,17.5,3,"[1, 3, 2, 9, 2, 5, 4, 2, 8, 5, 2, 2, 2, 5, 0, 3, 6, 6, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 2, 8, 6, 2, 6, 9, 2, 1]","[9, 4, 6, 0, 0, 2, 0, 9, 5, 6, 6, 1, 8, 5, 1, 3, 6, 6, 1, 9]"
14,25,0.8233602537914972,0.9769040981324206,10,60,35.0,0,"[3, 2, 5, 9, 8, 9, 0, 7, 0, 3, 0, 5, 2, 6, 1, 6, 1, 3, 4, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 7, 7, 0, 5, 8, 1, 6, 7]","[5, 4, 3, 1, 2, 4, 1, 0, 1, 4, 8, 5, 9, 1, 3, 7, 3, 9, 9, 6]"
17,27,0.9505638383477202,0.8162608501989745,9,33,21.0,0,"[5, 1, 2, 2, 7, 1, 4, 8, 3, 0, 0, 8, 5, 1, 3, 3, 2, 7, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 7, 4, 5, 0, 8, 3, 7, 0]","[6, 7, 2, 0, 7, 4, 1, 7, 3, 3, 9, 0, 5, 9, 6, 7, 3, 8, 4, 4]"
10,24,0.5190328352556305,0.4083056852745669,3,45,24.0,2,"[2, 4, 4, 4, 3, 6, 2, 0, 4, 7, 0, 0, 7, 7, 1, 2, 3, 7, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 5, 8, 4, 3, 5, 4, 8, 4]","[1, 9, 6, 9, 5, 2, 2, 1, 9, 6, 0, 6, 1, 4, 2, 2, 3, 5, 8, 7]"
5,16,0.3174386993063369,0.2128803301429012,5,35,20.0,3,"[2, 1, 7, 4, 5, 0, 3, 6, 1, 4, 9, 7, 5, 4, 1, 0, 1, 3, 9, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 1, 6, 7, 3, 9, 2, 0]","[7, 7, 3, 5, 8, 8, 3, 0, 3, 4, 2, 3, 5, 9, 2, 2, 9, 1, 5, 5]"
2,20,0.6860020053494713,0.7402204452501886,3,58,30.5,1,"[5, 6, 2, 3, 8, 4, 0, 3, 4, 9, 8, 1, 3, 6, 1, 5, 0, 8, 6, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 2, 0, 5, 5, 9, 1, 1, 8]","[1, 4, 4, 3, 5, 9, 4, 7, 9, 2, 3, 9, 3, 0, 6, 4, 8, 8, 3, 2]"
16,10,0.9094959059099323,0.9063447612307556,3,49,26.0,0,"[1, 9, 4, 0, 1, 2, 8, 1, 0, 4, 4, 6, 9, 7, 4, 9, 2, 6, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 2, 3, 5, 7, 5, 9, 1, 4]","[6, 3, 6, 5, 9, 9, 2, 6, 7, 2, 8, 2, 5, 6, 2, 0, 3, 3, 9, 3]"
6,24,0.1648015457618995,0.0940477698680825,3,47,25.0,4,"[6, 8, 9, 5, 9, 6, 0, 1, 3, 9, 6, 2, 1, 1, 6, 2, 1, 2, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 7, 3, 8, 5, 0, 5, 5]","[0, 6, 4, 5, 7, 8, 5, 2, 7, 6, 0, 0, 8, 4, 5, 4, 5, 2, 2, 3]"
3,23,0.2672350137503126,0.2216121786227775,3,29,16.0,3,"[0, 1, 2, 0, 1, 9, 8, 0, 6, 8, 4, 3, 0, 7, 8, 7, 3, 7, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 5, 9, 6, 9, 4, 9, 1]","[1, 3, 5, 8, 6, 0, 6, 0, 8, 1, 7, 6, 7, 8, 4, 8, 1, 0, 5, 3]"
17,30,0.5303731128453348,0.5198921386987065,6,40,23.0,2,"[6, 7, 0, 7, 1, 3, 4, 2, 8, 1, 9, 3, 1, 7, 5, 6, 7, 2, 0, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 9, 7, 9, 6, 1, 1, 1]","[6, 5, 8, 4, 9, 9, 0, 0, 7, 0, 0, 0, 6, 6, 4, 2, 6, 8, 7, 2]"
9,27,0.2082177226153822,0.3184971898354447,5,36,20.5,3,"[1, 0, 0, 6, 8, 4, 1, 0, 4, 4, 5, 0, 6, 0, 5, 7, 3, 9, 0, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 1, 5, 2, 5, 2, 6, 8, 4]","[2, 8, 2, 5, 4, 7, 3, 2, 1, 9, 6, 4, 8, 6, 7, 8, 6, 1, 8, 6]"
0,10,0.080491447049113,0.0038355486939993,9,54,31.5,4,"[7, 3, 6, 8, 3, 8, 3, 4, 6, 3, 3, 3, 2, 4, 2, 7, 9, 7, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 3, 5, 5, 7, 1, 5, 6, 4]","[4, 6, 6, 0, 6, 0, 7, 0, 5, 3, 7, 4, 0, 3, 7, 8, 7, 8, 1, 3]"
20,13,0.7784688955869344,0.7161582922718287,3,44,23.5,1,"[4, 4, 4, 8, 9, 5, 5, 7, 3, 9, 4, 5, 1, 0, 8, 1, 1, 1, 6, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 6, 9, 5, 3, 7, 7, 6, 4]","[1, 6, 1, 5, 5, 9, 1, 1, 2, 3, 5, 6, 1, 5, 2, 0, 4, 1, 8, 0]"
8,15,0.503976185321987,0.5752736621239788,7,44,25.5,2,"[4, 8, 1, 1, 5, 7, 7, 1, 6, 0, 6, 7, 3, 9, 0, 5, 2, 4, 7, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 8, 5, 2, 9, 4, 5, 3]","[9, 2, 4, 6, 8, 3, 1, 0, 1, 2, 1, 6, 0, 6, 1, 0, 0, 1, 5, 8]"
11,12,0.8311539156410181,0.8335278686050172,10,30,20.0,0,"[6, 1, 4, 6, 8, 6, 0, 6, 7, 6, 0, 2, 1, 2, 2, 9, 5, 2, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 1, 5, 7, 8, 5, 8, 3]","[5, 5, 5, 8, 7, 7, 8, 8, 6, 1, 1, 5, 0, 2, 5, 5, 7, 1, 6, 8]"
17,17,0.0263567685899308,0.0464518623406982,4,56,30.0,4,"[8, 5, 5, 0, 6, 5, 0, 8, 6, 5, 1, 9, 0, 9, 5, 2, 5, 3, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 5, 1, 7, 2, 4, 3, 1]","[6, 6, 4, 3, 2, 9, 8, 2, 9, 4, 2, 8, 3, 2, 9, 6, 6, 1, 1, 1]"
17,30,0.4001631473563158,0.4388595539630343,6,35,20.5,2,"[0, 1, 1, 9, 9, 8, 9, 9, 1, 9, 4, 2, 9, 3, 3, 2, 0, 5, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 6, 5, 5, 9, 8, 7, 8, 2]","[9, 7, 0, 4, 5, 0, 3, 5, 6, 3, 2, 5, 0, 4, 2, 7, 4, 4, 0, 6]"
4,10,0.4623048745455759,0.4142914177960722,5,34,19.5,2,"[1, 0, 5, 1, 1, 3, 0, 7, 5, 4, 0, 2, 7, 2, 6, 6, 6, 8, 8, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 7, 6, 3, 6, 9, 2, 1]","[9, 8, 5, 4, 1, 3, 1, 0, 5, 2, 7, 0, 4, 4, 3, 0, 4, 5, 6, 4]"
14,22,0.3882119640606023,0.3472782677783991,6,30,18.0,3,"[9, 2, 0, 9, 8, 7, 7, 7, 3, 2, 4, 3, 3, 0, 4, 1, 9, 8, 8, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 9, 0, 9, 5, 1, 9, 1]","[7, 8, 5, 5, 8, 5, 6, 6, 0, 4, 2, 2, 2, 9, 0, 1, 2, 2, 7, 5]"
5,24,0.8082584257902415,0.9558808298202468,7,31,19.0,0,"[7, 3, 2, 1, 0, 9, 1, 3, 2, 0, 8, 1, 4, 7, 8, 3, 4, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 5, 7, 4, 9, 7, 7]","[1, 5, 1, 9, 6, 6, 2, 3, 8, 5, 8, 9, 6, 0, 3, 0, 3, 0, 9, 3]"
15,24,0.9045142372194016,0.8028362885478423,9,50,29.5,0,"[8, 5, 9, 9, 8, 1, 3, 8, 2, 1, 9, 8, 0, 4, 4, 5, 5, 2, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 3, 8, 2, 8, 3, 8, 1]","[5, 2, 4, 5, 7, 7, 2, 4, 9, 4, 1, 9, 6, 4, 2, 4, 6, 2, 2, 5]"
25,26,0.6503495430826535,0.7333794294828606,4,28,16.0,1,"[5, 8, 3, 6, 3, 0, 2, 4, 0, 3, 9, 2, 9, 3, 8, 5, 1, 0, 2, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 4, 7, 3, 7, 6, 0, 2, 8]","[8, 6, 7, 1, 6, 3, 1, 6, 6, 0, 8, 5, 6, 8, 5, 2, 6, 9, 9, 9]"
8,12,0.7014724490687474,0.6337823232501932,4,53,28.5,1,"[1, 4, 8, 9, 4, 3, 7, 6, 7, 8, 0, 9, 6, 1, 1, 7, 0, 4, 0, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 9, 1, 3, 0, 2, 6, 4, 4]","[2, 7, 1, 4, 0, 7, 6, 8, 3, 1, 7, 0, 6, 8, 2, 2, 4, 4, 3, 5]"
25,28,0.4044142165105461,0.4372405943120251,3,60,31.5,2,"[4, 3, 8, 0, 2, 1, 4, 5, 7, 5, 1, 6, 7, 5, 0, 6, 0, 9, 8, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 5, 6, 8, 0, 5, 2]","[8, 2, 2, 2, 0, 9, 9, 5, 8, 2, 5, 9, 7, 6, 4, 3, 3, 2, 7, 7]"
25,29,0.0333034670755756,0.0234439184685358,9,35,22.0,4,"[1, 8, 5, 4, 9, 8, 8, 6, 3, 5, 4, 4, 2, 1, 0, 2, 2, 3, 8, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 6, 9, 6, 6, 5, 3, 4, 6]","[6, 5, 7, 9, 4, 6, 2, 4, 5, 7, 2, 7, 3, 2, 7, 3, 6, 0, 5, 8]"
25,14,0.0120180551230966,0.0439297456647117,8,23,15.5,4,"[7, 3, 9, 3, 4, 9, 8, 4, 6, 7, 3, 1, 8, 8, 6, 4, 6, 6, 2, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 9, 2, 2, 4, 3, 0, 5]","[9, 6, 7, 8, 7, 5, 7, 5, 5, 4, 6, 3, 6, 5, 2, 2, 4, 0, 1, 9]"
15,19,0.8093096332635373,0.9883056366407328,7,20,13.5,0,"[1, 6, 8, 3, 5, 8, 4, 1, 8, 8, 1, 5, 7, 5, 4, 1, 2, 5, 0, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 9, 7, 9, 7, 0, 1, 9, 6]","[6, 3, 6, 7, 9, 1, 6, 0, 0, 5, 5, 2, 2, 9, 3, 5, 0, 9, 9, 4]"
14,10,0.3167570394404659,0.3643625708366963,6,49,27.5,3,"[6, 9, 7, 6, 5, 7, 1, 0, 8, 0, 1, 4, 1, 6, 8, 2, 7, 1, 9, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 1, 4, 6, 2, 9, 9, 8, 0]","[0, 7, 6, 3, 7, 0, 7, 3, 1, 2, 0, 3, 9, 0, 9, 2, 8, 9, 5, 4]"
4,30,0.2584805469397259,0.3248271783420237,7,60,33.5,3,"[2, 1, 5, 8, 6, 0, 4, 1, 8, 5, 5, 2, 9, 0, 4, 2, 1, 3, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 7, 1, 1, 9, 8, 2]","[9, 5, 1, 1, 6, 8, 7, 2, 1, 2, 1, 5, 0, 2, 3, 4, 6, 8, 9, 8]"
9,14,0.9046299362295116,0.8847059817574519,7,49,28.0,0,"[4, 9, 5, 5, 7, 9, 8, 1, 6, 8, 7, 3, 2, 7, 0, 3, 1, 2, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 1, 6, 9, 9, 9, 1, 2, 0]","[1, 2, 7, 0, 4, 4, 0, 9, 1, 0, 0, 8, 3, 1, 0, 5, 7, 5, 2, 8]"
19,14,0.9684777855763568,0.9830106782441974,10,54,32.0,0,"[7, 5, 5, 6, 9, 5, 9, 8, 1, 9, 0, 8, 7, 7, 0, 8, 7, 9, 2, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 5, 7, 9, 0, 9, 3, 3]","[1, 1, 1, 6, 2, 7, 4, 6, 2, 6, 0, 3, 1, 0, 9, 6, 5, 5, 1, 7]"
13,22,0.7372802036402067,0.7712506117827092,1,26,13.5,1,"[2, 4, 4, 6, 6, 4, 4, 6, 5, 3, 9, 1, 9, 1, 2, 3, 9, 5, 9, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 1, 7, 7, 2, 6, 4, 7, 9]","[5, 6, 8, 3, 1, 1, 8, 7, 7, 6, 8, 9, 4, 9, 5, 3, 7, 1, 5, 4]"
8,18,0.8864162639184212,0.848518833440404,6,38,22.0,0,"[3, 8, 4, 0, 1, 1, 6, 6, 4, 5, 9, 7, 0, 1, 3, 0, 3, 7, 6, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 8, 9, 0, 6, 6, 6, 8, 4]","[5, 5, 6, 8, 0, 9, 8, 4, 7, 1, 0, 3, 3, 6, 6, 8, 1, 8, 2, 0]"
15,12,0.3141540098543509,0.3613439757822807,8,27,17.5,3,"[8, 8, 8, 3, 3, 6, 4, 4, 5, 9, 2, 8, 8, 6, 7, 4, 9, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 6, 8, 1, 6, 8, 3, 0]","[5, 1, 4, 2, 4, 3, 7, 5, 5, 4, 5, 8, 7, 8, 0, 9, 7, 7, 8, 9]"
13,18,0.1741070442945367,0.0446317015482539,5,25,15.0,4,"[9, 8, 4, 1, 1, 3, 8, 5, 6, 1, 3, 8, 8, 3, 2, 1, 7, 7, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 7, 2, 6, 9, 9, 5, 1]","[6, 2, 7, 7, 4, 7, 6, 8, 4, 1, 5, 6, 0, 7, 9, 5, 9, 8, 7, 8]"
9,17,0.2640446079224778,0.2117151183071913,5,29,17.0,3,"[7, 6, 0, 9, 5, 9, 9, 7, 1, 1, 1, 3, 2, 0, 0, 4, 9, 1, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4, 3, 3, 6, 8, 1, 3, 1]","[5, 5, 7, 1, 3, 2, 2, 2, 8, 3, 1, 0, 7, 2, 9, 0, 1, 6, 9, 3]"
19,16,0.8483576850372139,0.8718956379740552,7,60,33.5,0,"[0, 3, 3, 9, 1, 8, 8, 4, 1, 1, 7, 6, 8, 7, 3, 7, 8, 6, 7, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 6, 1, 8, 4, 0, 2, 5, 9]","[7, 1, 1, 9, 0, 8, 8, 5, 6, 0, 6, 5, 3, 9, 5, 1, 5, 2, 9, 6]"
17,29,0.4875586652948553,0.5227536448192714,2,46,24.0,2,"[8, 9, 8, 1, 8, 3, 9, 4, 2, 3, 6, 1, 0, 6, 2, 3, 8, 9, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 4, 2, 9, 4, 8, 0, 7]","[8, 6, 3, 1, 9, 4, 0, 9, 9, 4, 9, 1, 8, 4, 3, 6, 0, 4, 8, 2]"
18,21,0.9934289250973732,0.974187751901562,3,51,27.0,0,"[6, 2, 2, 9, 2, 2, 8, 3, 2, 9, 1, 2, 8, 9, 9, 5, 9, 5, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 7, 3, 5, 3, 9, 2, 2, 4]","[3, 6, 1, 5, 1, 8, 3, 8, 6, 1, 1, 8, 2, 9, 9, 0, 0, 7, 9, 1]"
5,29,0.5818848485230304,0.5032531527331343,5,60,32.5,2,"[0, 2, 5, 2, 5, 3, 9, 9, 9, 3, 3, 1, 7, 4, 0, 5, 1, 1, 6, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 4, 2, 7, 0, 4, 1, 0]","[6, 5, 1, 3, 3, 3, 9, 7, 9, 3, 8, 0, 6, 3, 4, 3, 6, 2, 3, 9]"
6,29,0.0418366973705759,0.0086227142829703,7,29,18.0,4,"[3, 3, 2, 0, 2, 7, 4, 2, 8, 9, 9, 7, 5, 6, 1, 9, 2, 2, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 7, 7, 9, 1, 3, 6, 3]","[4, 0, 0, 6, 3, 2, 6, 6, 5, 6, 0, 2, 8, 0, 5, 0, 6, 8, 6, 4]"
18,14,0.4590410607097636,0.4628592184445739,3,48,25.5,2,"[6, 2, 4, 8, 2, 8, 9, 5, 2, 7, 4, 5, 8, 2, 4, 7, 5, 2, 3, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 2, 8, 0, 4, 9, 2, 8, 4]","[4, 9, 9, 8, 6, 5, 5, 5, 2, 1, 7, 8, 1, 1, 8, 1, 5, 1, 9, 0]"
